2015-02-27T06:51:54 2014ARSRCommissioning 37416 I12112 0.07 0.000917497 -0.00997446 14.708 107.441 391.889  
2015-02-27T06:57:32 2014ARSRCommissioning 37417 I12112 0.07 0.000854124 -0.0171007 15.6499 107.442 335.794  
2015-02-28T09:16:33 2014ARSRCommissioning 37533 I12112 0.06 0.000846515 0.0140684 17.2108 107.441 320.371  
2015-02-28T09:22:10 2014ARSRCommissioning 37534 I12112 0.06 0.000875266 -0.0159338 17.686 107.435 347.505  
2015-03-01T11:53:50 2014ARSRCommissioning 37605 I17208 0.05 0.000866165 0.0638826 60.7899 110.547 378.659  
2015-03-01T11:59:27 2014ARSRCommissioning 37606 I17208 0.05 0.00087871 0.0202773 62.7854 110.549 350.88  
2015-03-08T02:55:35 2014ARSRCommissioning 38244 I05189 0.207 0.00122549 -0.0773773 14.32 110.525 188.367  
2015-03-08T03:01:14 2014ARSRCommissioning 38245 I05189 0.2 0.0010672 -0.0332326 17.5073 110.535 180.697  
2015-03-08T10:32:44 2014ARSRCommissioning 38337 I12112 0.106 0.0011493 0.00611887 18.692 107.434 373.023  
2015-03-08T10:38:27 2014ARSRCommissioning 38338 I12112 0.111 0.00111945 0.108046 15.7233 107.438 408.491  
2015-03-18T04:22:16 2014ARSRCommissioning 38494 I10565 0.108 0.00096995 0.0201586 44.4074 110.503 217.427  
2015-03-18T04:28:02 2014ARSRCommissioning 38495 I10565 0.101 0.00094283 0.0880937 43.8304 110.504 224.537  
2015-03-18T09:07:33 2014ARSRCommissioning 38558 I12112 0.099 0.00101922 -0.112078 23.4922 107.435 321.023  
2015-03-18T09:13:22 2014ARSRCommissioning 38559 I12112 0.097 0.000978878 -0.0293271 24.3411 107.432 321.964  
2015-03-19T05:12:45 2014ARSRCommissioning 38624 I10565 0.159 0.00103232 0.139067 47.3146 110.506 207.442  
2015-03-19T05:18:30 2014ARSRCommissioning 38625 I10565 0.157 0.000984938 0.0444036 49.6929 110.504 210.236  
2015-03-19T05:43:48 2014ARSRCommissioning 38633 I12112 0.163 0.000981671 -0.0808492 17.6286 107.434 324.282  
2015-03-19T05:49:32 2014ARSRCommissioning 38634 I12112 0.152 0.000947837 -0.0568438 15.3921 107.436 347.31  
2015-03-20T09:48:24 2014ARSRCommissioning 38776 I10565 0.477 0.00150351 0.0460997 4.53039 107.356 107.934  
2015-03-20T09:54:04 2014ARSRCommissioning 38777 I10565 0.495 0.00152253 -0.15653 -1.63344 110.801 324.073  
2015-03-20T10:27:32 2014ARSRCommissioning 38787 I12112 0.38 0.00460765 -0.655939 20.2582 107.442 307.975  
2015-03-20T10:33:14 2014ARSRCommissioning 38788 I12112 0.336 0.00174148 -0.173514 22.1249 107.433 295.052  
2015-03-20T10:44:36 2014ARSRCommissioning 38790 I12112 0.327 0.00474306 0.572855 2.85918 107.417 2217.94  
2015-03-20T10:50:22 2014ARSRCommissioning 38791 I12112 0.357 0.00162603 -0.0734405 15.2867 107.433 -308.511  
2015-04-01T04:30:22 2014ARSRCommissioning 39364 I12112 0.087 0.000849771 0.0352857 16.4661 107.433 349.64  
2015-04-01T04:36:06 2014ARSRCommissioning 39365 I12112 0.085 0.000852586 0.0576386 17.9705 107.428 329.013  
2015-04-02T05:05:40 2014ARSRCommissioning 39485 I12112 0.286 0.000972653 -0.0635218 17.9575 107.434 360.427  
2015-04-02T05:11:25 2014ARSRCommissioning 39486 I12112 0.313 0.00103333 -0.00787416 15.9238 107.434 312.286  
2015-04-03T03:32:54 2014ARSRCommissioning 39593 I10565 0.302 0.00101307 0.166687 49.0293 110.503 225.017  
2015-04-03T03:38:45 2014ARSRCommissioning 39594 I10565 0.306 0.00105255 0.186728 50.2447 110.505 215.627  
2015-04-03T05:47:55 2014ARSRCommissioning 39624 I12112 0.221 0.000953695 0.041629 16.7959 107.432 326.267  
2015-04-03T05:53:44 2014ARSRCommissioning 39625 I12112 0.219 0.000948849 0.0161522 16.4546 107.431 331.672  
2015-04-03T08:48:58 2014ARSRCommissioning 39666 I12112 0.198 0.00169981 0.111252 15.6787 107.438 319.122  
2015-04-03T08:54:52 2014ARSRCommissioning 39667 I12112 0.191 0.0014798 0.0238133 16.8262 107.424 305.214  
2015-04-04T02:52:48 2014ARSRCommissioning 39677 I10565 0.129 0.000937359 0.126266 -0.511469 110.704 849.319  
2015-04-04T02:58:32 2014ARSRCommissioning 39678 I10565 0.122 0.000942077 0.0825368 -1.57911 106.619 361.942  
2015-04-04T03:13:52 2014ARSRCommissioning 39682 I10565 0.108 0.000927926 -0.166095 0.487463 109.685 2719.18  
2015-04-04T03:19:36 2014ARSRCommissioning 39683 I10565 0.099 0.000884311 0.0583228 -1.4763 106.948 677.599  
2015-04-04T03:35:33 2014ARSRCommissioning 39686 I10565 0.09 0.000900583 -2.39675 42.9923 110.501 51.4836  
